temperature_mean,temperature_max,temperature_min,precipitation,snowfall,wind_speed_max,wind_gusts_max,et0,dew_point,humidity_mean,humidity_min,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,soil_temperature_0_7,soil_temperature_7_28,soil_temperature_28_100,solar_radiation,cloud_cover,pressure,month,drought_score,drought,sukhovey_score,sukhovey,early_snow_score,early_snow
-6.0,-2.3,-10.3,0.0,0.0,15.6,27.7,0.96,-12.2,63,48,0.439,0.434,0.434,-2.7,-2.1,-0.4,10.27,44,1014.1,2,1,0,1,0,0,0
-3.5,-0.7,-5.8,0.0,0.0,15.1,25.9,0.8,-7.2,76,63,0.439,0.434,0.433,-2.6,-2.1,-0.4,8.29,98,1012.0,2,1,0,1,0,0,0
-5.6,-3.5,-8.0,0.8,0.56,17.3,32.4,0.51,-8.1,83,77,0.439,0.434,0.434,-3.8,-2.1,-0.4,5.87,98,1007.7,3,1,0,1,0,0,0
-7.7,-5.0,-11.9,0.0,0.0,16.0,29.2,0.42,-9.6,86,82,0.438,0.434,0.433,-4.0,-2.1,-0.4,5.79,95,1014.0,3,1,0,1,0,0,0
-9.2,-5.8,-13.6,0.0,0.0,20.4,39.2,0.47,-11.1,86,80,0.438,0.434,0.432,-5.5,-2.2,-0.4,8.78,89,1007.1,3,1,0,1,0,0,0
-3.0,-0.2,-6.2,0.0,0.0,17.8,33.8,0.65,-5.2,86,77,0.439,0.434,0.432,-3.4,-2.3,-0.4,7.0,96,1001.9,3,1,0,1,0,0,0
-5.1,-3.7,-7.8,0.0,0.0,20.3,41.8,0.52,-7.1,86,80,0.439,0.435,0.433,-4.4,-2.3,-0.4,6.97,84,998.4,3,1,0,2,0,0,0
-8.6,-6.0,-11.3,2.1,1.47,14.3,24.8,0.43,-10.4,87,81,0.44,0.434,0.433,-5.4,-2.4,-0.5,5.94,91,998.0,3,0,0,0,0,0,0
-11.4,-8.0,-15.6,0.3,0.21,9.5,17.6,0.5,-13.8,83,72,0.437,0.432,0.431,-5.2,-2.4,-0.5,8.09,98,999.6,3,1,0,1,0,0,0
-13.0,-7.4,-18.2,0.0,0.0,20.4,39.2,0.45,-15.2,83,74,0.434,0.43,0.432,-6.5,-2.6,-0.5,9.68,59,999.8,3,1,0,1,0,0,0
-6.7,-2.3,-12.5,0.3,0.21,12.9,24.5,0.49,-8.5,87,82,0.435,0.43,0.432,-3.7,-2.8,-0.5,6.69,96,993.0,3,1,0,1,0,0,0
-8.5,-5.3,-11.9,1.1,0.77,13.3,28.1,0.58,-10.9,83,67,0.435,0.429,0.431,-5.8,-2.8,-0.5,10.81,80,992.4,3,0,0,0,0,0,0
-10.6,-6.7,-14.4,1.2,0.84,18.4,35.3,0.45,-12.6,86,74,0.437,0.431,0.431,-7.0,-3.3,-0.5,8.23,75,998.2,3,0,0,0,0,0,0
-14.4,-9.7,-18.9,0.0,0.0,11.2,19.1,0.47,-16.5,85,75,0.436,0.429,0.43,-8.4,-4.2,-0.5,10.64,83,1000.6,3,1,0,1,0,0,0
-14.3,-9.5,-18.2,0.0,0.0,10.4,16.2,0.48,-16.8,82,67,0.433,0.429,0.431,-9.4,-5.2,-0.6,9.19,89,1001.4,3,1,0,1,0,0,0
-13.0,-7.8,-18.2,0.0,0.0,18.3,36.4,0.52,-15.4,83,76,0.435,0.429,0.431,-9.3,-5.7,-0.6,11.57,80,1004.9,3,1,0,1,0,0,0
-7.3,-3.4,-11.9,0.0,0.0,19.4,37.8,0.84,-9.6,84,75,0.436,0.429,0.431,-7.2,-5.4,-0.6,13.87,76,1007.1,3,1,0,1,0,0,0
-3.6,0.5,-6.9,0.0,0.0,23.8,46.1,1.05,-6.9,78,65,0.437,0.429,0.431,-7.1,-4.9,-0.7,13.87,70,1004.6,3,1,0,2,0,0,0
-3.2,1.0,-6.2,0.0,0.0,17.1,32.0,1.28,-7.7,72,54,0.44,0.429,0.431,-6.3,-4.4,-0.7,15.05,14,1009.1,3,1,0,1,0,0,0
-6.1,-0.2,-11.9,0.0,0.0,13.7,23.4,1.23,-11.2,69,47,0.44,0.429,0.43,-6.6,-4.1,-0.7,15.52,37,1004.3,3,1,0,1,0,0,0
-5.1,-0.2,-10.2,0.0,0.0,16.4,32.4,0.95,-8.3,79,64,0.442,0.428,0.43,-5.6,-3.9,-0.7,12.84,71,997.6,3,1,0,1,0,0,0
-6.1,0.2,-12.4,0.0,0.0,14.6,28.8,1.15,-10.4,73,56,0.443,0.429,0.43,-6.5,-3.9,-0.7,15.78,1,1003.0,3,1,0,1,0,0,0
-5.0,1.4,-12.9,0.0,0.0,16.4,30.2,1.28,-9.1,74,55,0.444,0.428,0.43,-6.0,-3.9,-0.8,15.85,18,1003.2,3,1,0,1,0,0,0
-4.1,1.4,-9.0,0.0,0.0,17.6,32.4,1.3,-8.5,72,55,0.445,0.428,0.43,-6.4,-3.8,-0.8,15.84,15,999.8,3,1,0,1,0,0,0
-4.3,0.4,-8.4,0.0,0.0,15.9,30.2,1.21,-8.1,76,60,0.446,0.428,0.43,-6.6,-3.9,-0.8,15.65,41,996.9,3,1,0,1,0,0,0
-3.0,1.2,-8.4,0.0,0.0,25.0,46.4,1.26,-6.7,76,60,0.447,0.428,0.43,-6.1,-3.9,-0.8,15.58,71,993.9,3,1,0,2,0,0,0
0.5,3.0,-2.5,0.0,0.0,22.4,41.4,1.01,-2.2,83,69,0.455,0.429,0.43,-3.6,-3.3,-0.8,10.18,73,998.7,3,1,0,2,0,0,0
-0.3,3.6,-5.5,0.0,0.0,16.6,32.8,1.24,-2.7,84,68,0.481,0.429,0.43,-3.9,-2.9,-0.8,15.05,78,1002.6,3,1,0,1,0,0,0
1.8,3.4,-0.0,2.4,0.0,22.0,37.8,0.58,0.3,89,83,0.508,0.435,0.429,-3.2,-2.7,-0.8,4.63,100,992.7,3,0,0,0,0,0,0
3.0,4.8,2.0,7.3,0.0,14.5,25.2,0.83,1.4,89,84,0.515,0.456,0.429,-3.1,-2.7,-0.8,7.21,98,988.2,3,0,0,0,0,0,0
1.3,2.6,-0.5,3.6,0.35,22.9,47.2,0.68,0.1,92,85,0.516,0.485,0.429,-3.1,-2.6,-0.9,8.52,99,980.7,3,0,0,1,0,0,0
-2.7,-0.3,-4.8,1.0,0.7,19.6,37.8,0.91,-5.6,81,62,0.508,0.487,0.431,-3.0,-2.6,-0.9,10.89,79,991.5,3,1,0,1,0,0,0
1.4,2.9,-1.2,0.2,0.0,17.0,29.9,1.13,-1.3,82,78,0.508,0.487,0.433,-2.3,-2.5,-0.9,11.09,79,1003.6,3,1,0,1,0,0,0
1.6,2.4,0.8,1.1,0.21,25.7,47.5,0.72,0.1,90,87,0.512,0.496,0.437,-2.6,-2.4,-0.9,8.13,90,1001.8,4,0,0,1,0,0,0
2.2,4.4,0.7,0.4,0.0,15.0,27.7,1.48,-0.4,83,65,0.512,0.503,0.443,-2.0,-2.4,-0.9,15.26,77,1002.6,4,1,0,1,0,0,0
2.3,6.0,0.4,0.0,0.0,18.3,36.0,1.55,0.0,85,70,0.506,0.504,0.449,-2.3,-2.3,-0.9,18.0,15,1002.9,4,1,0,1,0,0,0
3.1,7.2,0.7,0.0,0.0,15.4,27.7,1.63,1.2,88,72,0.507,0.503,0.455,-2.7,-2.2,-0.9,17.91,48,1006.2,4,1,0,1,0,0,0
3.8,10.8,-1.7,0.0,0.0,10.5,21.2,1.99,0.8,82,61,0.502,0.502,0.463,-1.4,-2.2,-0.9,18.77,8,1004.2,4,1,0,1,0,0,0
2.4,7.8,-1.6,0.0,0.0,20.2,41.0,1.64,0.3,86,73,0.497,0.502,0.472,-0.8,-2.0,-0.9,15.54,50,1001.5,4,1,0,2,0,0,0
-1.9,0.7,-5.3,0.0,0.0,17.5,33.8,1.57,-7.2,68,53,0.487,0.498,0.477,-0.9,-1.9,-0.9,17.8,76,1010.1,4,1,0,1,0,0,0
2.3,5.0,0.4,0.0,0.0,13.6,25.9,1.24,0.3,87,77,0.486,0.492,0.479,-0.8,-1.8,-0.9,10.93,89,996.5,4,1,0,1,0,0,0
2.8,5.8,1.3,2.4,0.0,15.7,32.8,0.84,1.2,90,61,0.488,0.489,0.482,-0.5,-1.7,-0.9,6.97,99,991.2,4,0,0,0,0,0,0
1.6,3.3,-0.1,2.7,0.28,10.8,19.4,0.63,0.5,93,85,0.492,0.492,0.481,0.7,-1.6,-0.9,5.88,85,997.0,4,0,0,0,0,0,0
1.7,5.6,-1.7,0.3,0.0,16.5,37.1,1.87,-3.3,72,41,0.487,0.494,0.48,1.6,-1.4,-0.9,17.44,58,1003.7,4,1,0,1,0,0,0
4.2,7.1,-0.3,2.7,0.0,27.8,55.4,0.86,2.2,87,77,0.491,0.494,0.48,0.9,-1.2,-0.9,6.73,85,993.6,4,0,0,1,0,0,0
9.1,12.6,5.8,2.0,0.0,17.9,38.2,1.47,7.1,88,71,0.488,0.495,0.48,4.5,-1.0,-0.9,11.07,89,983.5,4,0,0,0,0,0,0
6.9,12.8,0.8,6.0,0.0,18.9,41.0,1.68,5.0,89,63,0.497,0.497,0.481,4.9,-0.6,-0.9,13.74,76,985.3,4,0,0,1,0,0,0
2.8,7.4,-1.7,0.0,0.0,9.4,25.6,2.3,-3.5,66,41,0.486,0.496,0.482,3.2,-0.3,-0.9,21.37,39,1000.2,4,1,0,1,0,0,0
7.3,13.1,0.5,1.3,0.0,24.8,56.5,2.54,0.6,63,46,0.478,0.488,0.483,4.1,-0.1,-0.9,13.84,81,999.1,4,0,0,1,0,0,0
10.7,14.5,7.5,4.8,0.0,31.0,63.0,2.89,4.6,69,41,0.492,0.495,0.483,6.8,0.9,-0.9,18.78,59,993.0,4,0,0,2,0,0,0
14.4,21.9,7.1,0.0,0.0,27.6,56.2,3.25,9.0,72,51,0.475,0.487,0.484,9.6,4.3,-0.9,15.79,71,994.0,4,1,0,2,0,0,0
14.8,19.9,10.3,0.0,0.0,13.4,24.5,3.32,10.1,75,56,0.465,0.477,0.482,13.4,8.3,-0.8,19.94,49,1001.7,4,1,0,1,0,0,0
18.8,27.4,10.8,0.0,0.0,12.9,23.8,4.29,11.0,65,33,0.459,0.469,0.479,15.5,9.9,-0.7,21.19,4,1005.7,4,2,0,1,0,0,0
20.9,28.0,13.7,0.0,0.0,17.0,35.6,5.03,10.2,53,30,0.449,0.462,0.474,17.2,11.6,-0.7,20.79,25,1006.6,4,3,1,2,0,0,0
14.1,18.5,9.4,0.0,0.0,18.6,35.3,4.22,1.3,44,25,0.439,0.455,0.469,14.3,11.4,-0.6,22.64,33,1010.0,4,2,0,2,0,0,0
6.1,10.4,3.8,0.0,0.0,19.2,37.1,2.79,-3.6,51,34,0.433,0.448,0.467,8.1,8.0,-0.5,18.22,57,1009.4,4,2,0,1,0,0,0
2.8,5.6,0.2,0.0,0.0,16.7,37.1,2.61,-5.2,57,42,0.433,0.444,0.466,4.9,4.6,-0.4,23.0,39,1008.6,4,1,0,1,0,0,0
3.7,8.5,-1.9,0.0,0.0,15.6,37.4,2.57,-6.0,51,34,0.431,0.441,0.465,3.6,2.5,-0.4,18.8,60,1012.2,4,2,0,1,0,0,0
8.7,14.4,3.1,0.0,0.0,12.2,27.7,3.64,-2.4,48,29,0.428,0.435,0.462,7.5,3.5,-0.4,23.59,32,1014.5,4,2,0,2,0,0,0
11.9,17.8,4.2,0.0,0.0,15.9,32.8,4.48,-0.8,44,27,0.425,0.428,0.457,9.5,5.4,-0.3,23.43,60,1011.5,4,2,0,2,0,0,0
16.2,22.9,10.9,0.8,0.0,31.0,58.7,4.49,7.9,59,45,0.422,0.422,0.454,12.7,8.1,-0.3,18.45,78,998.5,4,1,0,3,1,0,0
9.8,16.0,6.1,0.0,0.0,17.1,39.6,1.99,3.3,66,41,0.423,0.419,0.453,10.3,8.8,-0.2,9.78,90,1000.5,4,1,0,1,0,0,0
4.9,8.2,1.4,0.0,0.0,12.5,23.0,2.58,-5.3,49,34,0.425,0.418,0.451,5.9,5.6,-0.1,18.21,62,1003.8,4,2,0,1,0,0,0
6.0,11.9,-0.9,9.4,0.0,25.7,51.8,2.13,0.5,72,35,0.447,0.42,0.45,4.8,3.7,-0.1,14.03,57,989.5,5,1,0,1,0,0,0
6.2,8.8,1.8,0.0,0.0,17.8,37.4,2.34,0.2,68,41,0.472,0.444,0.45,6.5,4.3,-0.0,17.86,68,988.5,5,1,0,1,0,0,0
6.9,11.9,-0.0,0.0,0.0,24.5,46.1,3.31,-2.1,56,34,0.459,0.446,0.45,5.8,3.8,0.0,20.1,50,989.1,5,2,0,2,0,0,0
9.1,14.1,5.4,1.8,0.0,25.9,49.3,3.17,2.4,65,41,0.466,0.447,0.449,8.4,5.5,0.0,18.82,50,980.5,5,0,0,1,0,0,0
3.6,6.4,0.2,0.0,0.0,22.0,45.0,2.45,-4.3,58,42,0.46,0.448,0.449,4.6,4.7,0.1,17.76,53,988.2,5,1,0,2,0,0,0
7.2,14.4,-1.2,0.0,0.0,19.1,41.0,3.9,-3.5,50,28,0.46,0.447,0.447,5.7,3.5,0.1,24.71,13,1000.2,5,2,0,3,1,0,0
12.1,17.2,7.1,0.1,0.0,20.3,43.9,3.96,3.6,58,41,0.465,0.447,0.445,10.1,6.0,0.2,21.18,43,997.6,5,1,0,2,0,0,0
12.9,20.4,2.3,0.0,0.0,23.4,42.5,4.8,1.8,51,30,0.458,0.445,0.441,10.5,7.1,0.3,24.23,73,1002.5,5,3,1,3,1,0,0
16.3,23.7,12.5,10.1,0.0,24.7,59.0,3.46,10.5,70,49,0.475,0.447,0.438,13.5,9.3,0.4,14.3,85,988.0,5,0,0,1,0,0,0
8.7,12.5,4.0,0.0,0.0,23.1,47.2,3.35,0.2,58,33,0.474,0.463,0.437,10.0,9.0,0.6,21.42,27,996.0,5,2,0,2,0,0,0
8.7,13.4,2.8,0.0,0.0,26.6,55.4,3.93,-3.6,44,27,0.463,0.459,0.436,8.0,6.6,0.8,22.7,17,1001.8,5,2,0,3,1,0,0
14.5,20.7,6.9,0.3,0.0,28.4,58.7,5.32,2.2,45,31,0.456,0.452,0.434,11.1,7.2,1.2,22.17,69,999.2,5,3,1,2,0,0,0
18.1,20.8,14.6,2.3,0.0,27.9,56.2,4.18,7.9,52,40,0.449,0.446,0.431,14.3,10.1,2.1,11.24,91,988.0,5,0,0,1,0,0,0
8.4,19.0,4.4,2.0,0.0,28.2,54.4,2.17,2.8,70,46,0.465,0.446,0.431,9.9,9.7,3.0,12.67,91,991.5,5,0,0,1,0,0,0
8.1,12.2,2.9,0.0,0.0,13.4,32.4,3.49,-1.7,54,32,0.457,0.445,0.43,8.2,7.5,3.6,23.9,37,1004.1,5,2,0,1,0,0,0
10.4,16.8,2.0,0.0,0.0,9.7,22.0,4.29,-1.7,47,26,0.452,0.442,0.428,8.9,7.0,3.9,27.19,1,1006.9,5,2,0,2,0,0,0
13.9,19.9,5.5,0.0,0.0,14.5,32.4,4.54,2.0,47,28,0.446,0.436,0.422,11.8,8.5,4.2,24.03,43,998.2,5,3,1,2,0,0,0
16.5,22.7,7.0,0.2,0.0,14.0,23.4,4.65,5.6,52,29,0.434,0.429,0.416,13.5,10.0,4.7,23.94,31,990.6,5,3,1,2,0,0,0
9.8,14.2,8.1,18.0,0.0,24.5,47.5,1.36,7.0,83,66,0.466,0.435,0.414,10.3,10.4,5.3,6.38,96,990.7,5,0,0,1,0,0,0
8.6,10.5,6.9,2.9,0.0,23.4,45.4,1.09,6.0,84,73,0.493,0.474,0.417,8.5,8.2,5.6,5.3,99,993.4,5,0,0,1,0,0,0
13.2,18.4,7.1,0.0,0.0,15.0,25.6,3.56,5.9,65,39,0.478,0.47,0.42,11.6,8.6,5.6,19.41,69,994.4,5,1,0,1,0,0,0
14.2,19.5,8.8,2.3,0.0,20.4,36.4,4.39,6.1,59,45,0.471,0.463,0.42,13.5,10.7,5.9,23.34,39,994.6,5,0,0,0,0,0,0
8.4,12.6,2.9,2.7,0.0,16.3,32.0,2.08,3.9,75,57,0.469,0.46,0.421,10.3,10.2,6.3,14.16,90,999.8,5,0,0,0,0,0,0
5.4,8.6,1.7,0.0,0.0,15.7,35.3,2.86,-1.9,64,35,0.473,0.461,0.423,7.5,8.1,6.4,22.62,65,1004.2,5,2,0,1,0,0,0
6.6,11.8,0.1,0.0,0.0,12.4,25.9,3.83,-4.1,49,32,0.472,0.459,0.424,7.6,7.1,6.3,28.84,14,1002.8,5,2,0,1,0,0,0
9.4,16.4,3.4,4.1,0.0,21.0,41.0,3.21,2.4,64,39,0.475,0.458,0.422,8.9,7.7,6.1,19.58,54,991.4,5,0,0,1,0,0,0
6.4,8.2,4.1,1.7,0.0,19.4,42.5,2.79,-0.0,65,47,0.473,0.463,0.422,8.2,8.1,6.2,21.93,66,997.9,5,0,0,1,0,0,0
10.2,17.6,3.1,1.5,0.0,30.5,59.0,3.27,2.5,60,44,0.466,0.46,0.424,8.4,7.2,6.1,15.67,72,995.1,5,0,0,2,0,0,0
7.3,12.0,3.4,0.3,0.0,18.7,37.8,3.12,-1.9,53,41,0.478,0.46,0.424,8.9,8.4,6.1,21.2,77,996.8,5,1,0,1,0,0,0
7.8,11.2,3.3,0.8,0.0,8.8,23.8,2.64,1.3,64,53,0.48,0.463,0.425,8.6,7.9,6.1,18.21,53,1000.5,5,1,0,1,0,0,0
10.1,16.6,-0.2,0.0,0.0,14.0,26.3,4.2,0.1,54,30,0.478,0.465,0.426,9.0,7.6,6.1,25.54,37,1005.8,5,2,0,2,0,0,0
14.0,20.2,8.1,3.7,0.0,14.3,32.0,4.19,5.4,58,34,0.477,0.464,0.426,12.7,9.7,6.2,22.21,56,1000.0,6,1,0,0,0,0,0
15.6,20.9,9.0,0.0,0.0,14.8,29.5,4.59,7.6,63,29,0.468,0.465,0.424,14.6,11.4,6.5,25.73,48,1000.3,6,3,1,2,0,0,0
19.1,26.3,10.7,0.0,0.0,27.2,54.4,6.09,7.6,50,30,0.445,0.454,0.421,16.0,12.7,7.0,25.8,90,996.8,6,3,1,3,1,0,0
14.4,18.6,10.5,0.4,0.0,13.2,36.4,3.52,10.0,76,59,0.434,0.445,0.42,15.5,13.8,7.6,23.03,77,999.7,6,1,0,1,0,0,0
19.7,26.5,13.7,1.3,0.0,21.3,43.6,4.32,14.2,73,44,0.428,0.438,0.419,17.4,14.3,8.1,20.41,78,992.2,6,0,0,1,0,0,0
20.4,25.3,17.0,6.4,0.0,12.9,36.4,4.22,16.6,80,59,0.439,0.434,0.417,19.4,16.1,8.7,23.17,57,986.7,6,0,0,0,0,0,0
19.3,23.3,15.3,11.1,0.0,18.4,40.0,3.56,16.4,84,65,0.483,0.453,0.418,18.8,16.7,9.4,20.31,67,983.3,6,0,0,1,0,0,0
17.3,20.4,14.0,0.2,0.0,13.2,29.5,2.91,13.5,80,62,0.47,0.463,0.419,17.3,16.0,9.9,15.89,77,987.1,6,1,0,1,0,0,0
15.7,18.5,13.0,7.9,0.0,23.5,48.2,1.79,13.0,84,71,0.482,0.466,0.421,15.2,14.6,10.3,8.15,99,989.8,6,0,0,1,0,0,0
16.8,18.6,15.6,10.5,0.0,17.3,32.8,1.38,15.5,92,86,0.498,0.486,0.426,15.8,14.3,10.4,6.92,97,988.5,6,0,0,0,0,0,0
17.7,21.8,13.8,0.1,0.0,22.7,47.5,4.08,12.8,75,52,0.475,0.481,0.432,17.0,14.7,10.6,23.2,67,996.1,6,1,0,2,0,0,0
19.8,25.3,13.4,0.0,0.0,17.7,36.7,5.3,12.2,65,38,0.456,0.468,0.433,18.3,15.6,10.8,27.28,33,1001.1,6,2,0,1,0,0,0
22.9,29.8,13.8,0.0,0.0,8.0,20.5,5.47,15.0,65,40,0.442,0.457,0.432,20.4,16.8,11.1,27.27,30,1000.2,6,2,0,1,0,0,0
25.3,30.1,20.2,0.7,0.0,13.0,35.3,5.19,19.9,73,54,0.432,0.447,0.43,23.0,19.3,11.6,24.82,38,997.1,6,3,1,2,0,0,0
26.0,30.8,19.2,0.2,0.0,7.9,22.7,5.49,18.9,68,45,0.427,0.439,0.429,23.9,20.4,12.3,26.11,26,996.5,6,3,1,2,0,0,0
26.1,32.4,20.3,1.8,0.0,15.9,30.2,5.38,18.7,66,38,0.419,0.431,0.426,24.0,21.0,12.9,23.64,37,995.3,6,2,0,1,0,0,0
23.4,27.6,19.2,2.4,0.0,19.1,34.6,4.86,18.3,74,61,0.422,0.424,0.425,22.8,21.0,13.6,23.16,44,995.0,6,1,0,0,0,0,0
18.4,22.2,13.4,0.0,0.0,21.4,45.0,5.36,9.6,59,39,0.414,0.419,0.424,19.2,19.4,14.0,26.9,9,1001.6,6,2,0,2,0,0,0
19.4,25.0,11.2,0.3,0.0,16.9,34.9,5.16,10.8,61,38,0.398,0.413,0.423,18.3,17.5,14.0,24.43,63,999.3,6,2,0,1,0,0,0
22.7,29.4,17.6,6.6,0.0,16.2,47.9,5.06,15.9,67,47,0.42,0.408,0.422,20.9,18.7,14.1,23.03,46,985.1,6,1,0,1,0,0,0
21.3,25.1,18.1,3.3,0.0,13.0,34.2,4.08,17.4,78,65,0.434,0.407,0.42,21.1,19.6,14.3,21.6,45,980.1,6,0,0,0,0,0,0
20.7,24.5,17.7,0.7,0.0,11.8,36.7,3.49,17.5,83,64,0.434,0.409,0.42,20.7,19.2,14.5,19.69,70,983.8,6,1,0,1,0,0,0
24.6,30.7,17.4,0.0,0.0,21.3,31.3,6.01,17.5,68,43,0.423,0.407,0.419,22.7,19.8,14.7,26.56,40,984.7,6,2,0,2,0,0,0
22.6,28.0,18.7,4.3,0.0,21.7,42.5,5.2,16.8,71,45,0.419,0.403,0.418,22.6,21.2,15.0,24.58,43,982.6,6,1,0,1,0,0,0
18.9,22.2,16.7,2.0,0.0,23.5,59.4,3.92,13.3,70,61,0.423,0.403,0.418,19.2,19.5,15.2,18.93,47,983.3,6,0,0,1,0,0,0
18.3,22.6,15.1,3.1,0.0,15.9,40.0,2.34,14.9,81,69,0.427,0.405,0.419,17.8,17.9,15.2,10.8,84,986.6,6,0,0,1,0,0,0
20.3,24.9,14.3,0.0,0.0,14.5,30.2,4.87,13.7,69,45,0.423,0.404,0.419,19.8,18.1,15.1,25.34,68,990.6,6,2,0,1,0,0,0
22.9,26.3,17.4,0.7,0.0,22.0,52.2,4.82,15.8,65,53,0.408,0.404,0.42,21.3,19.4,15.1,20.15,86,986.5,6,2,0,2,0,0,0
20.8,24.2,16.3,1.8,0.0,23.0,46.8,4.89,14.0,67,45,0.412,0.403,0.42,21.0,20.1,15.3,23.99,62,981.8,6,1,0,1,0,0,0
18.5,22.0,15.5,5.5,0.0,14.2,32.0,3.07,15.1,81,64,0.429,0.401,0.42,19.1,18.8,15.4,16.53,78,981.4,6,0,0,0,0,0,0
19.3,23.4,14.2,3.0,0.0,9.1,19.4,4.01,15.1,78,56,0.452,0.408,0.42,19.9,18.6,15.4,22.32,58,981.6,7,0,0,0,0,0,0
18.9,21.7,16.2,11.2,0.0,13.7,37.8,2.37,16.8,88,77,0.471,0.423,0.419,18.8,18.5,15.4,12.92,87,982.1,7,0,0,0,0,0,0
17.3,19.9,15.4,1.7,0.0,21.2,43.6,2.46,14.3,83,64,0.473,0.448,0.419,17.9,17.7,15.3,13.36,81,988.3,7,0,0,1,0,0,0
19.8,24.9,13.8,0.0,0.0,14.9,31.0,4.63,13.3,68,45,0.45,0.447,0.421,18.9,17.6,15.2,24.15,35,994.3,7,2,0,1,0,0,0
20.5,25.9,15.2,15.4,0.0,16.0,38.2,3.46,17.7,85,69,0.459,0.451,0.421,19.8,18.3,15.2,18.7,76,991.0,7,0,0,0,0,0,0
19.2,22.1,16.5,2.4,0.0,19.8,38.5,2.71,16.2,83,66,0.486,0.481,0.425,19.4,18.8,15.2,14.72,87,991.8,7,0,0,0,0,0,0
19.2,21.2,17.4,1.1,0.0,18.3,35.3,1.76,17.1,88,78,0.47,0.472,0.428,18.7,18.2,15.3,8.54,87,992.4,7,0,0,0,0,0,0
20.4,24.5,15.3,0.0,0.0,17.4,37.4,5.02,14.4,71,50,0.457,0.465,0.429,19.8,18.2,15.3,26.37,26,994.1,7,2,0,1,0,0,0
20.9,26.3,15.1,0.0,0.0,9.8,24.1,4.23,14.6,70,46,0.442,0.455,0.429,20.0,18.7,15.3,20.96,37,998.4,7,1,0,1,0,0,0
21.8,27.3,14.4,0.0,0.0,9.3,20.9,4.62,15.0,68,44,0.43,0.446,0.428,20.2,19.0,15.4,22.83,24,1000.2,7,2,0,1,0,0,0
22.8,28.0,16.0,0.0,0.0,9.8,18.0,4.67,16.3,70,48,0.418,0.437,0.427,21.4,19.7,15.5,23.19,24,996.2,7,2,0,1,0,0,0
23.7,28.9,16.5,0.0,0.0,13.7,27.4,5.32,16.2,66,43,0.405,0.427,0.425,22.2,20.3,15.8,24.13,22,989.7,7,2,0,1,0,0,0
24.7,30.2,18.7,0.1,0.0,17.5,41.4,5.59,17.7,67,46,0.391,0.417,0.422,23.2,21.0,16.0,24.67,29,988.4,7,2,0,3,1,0,0
23.0,27.6,19.1,2.3,0.0,17.9,34.9,4.75,18.2,75,54,0.393,0.411,0.421,22.7,21.6,16.4,23.34,77,990.5,7,1,0,0,0,0,0
21.3,25.1,17.6,4.1,0.0,17.8,36.4,2.9,18.7,85,75,0.413,0.408,0.421,21.2,20.9,16.6,14.71,96,992.4,7,0,0,0,0,0,0
20.7,24.8,17.5,4.5,0.0,20.8,42.8,3.07,17.4,82,69,0.438,0.41,0.421,20.4,20.0,16.7,14.99,98,992.0,7,0,0,1,0,0,0
19.9,23.2,16.5,1.8,0.0,16.9,35.3,3.55,15.3,76,58,0.445,0.419,0.423,20.0,19.3,16.7,17.25,73,990.0,7,0,0,0,0,0,0
19.2,22.0,17.2,2.2,0.0,16.3,33.1,2.91,16.4,84,70,0.435,0.421,0.423,19.6,19.2,16.7,15.83,77,987.3,7,0,0,0,0,0,0
19.5,23.6,15.9,0.7,0.0,13.1,29.9,3.66,15.2,78,54,0.43,0.42,0.423,19.5,18.8,16.6,19.7,46,984.6,7,1,0,1,0,0,0
17.6,20.4,13.1,0.7,0.0,17.5,37.1,2.42,14.4,82,66,0.422,0.418,0.423,17.7,18.1,16.5,12.84,62,983.9,7,1,0,1,0,0,0
20.5,24.5,16.7,0.8,0.0,19.9,46.1,3.92,17.0,82,61,0.436,0.417,0.422,20.1,18.5,16.4,22.2,62,987.4,7,1,0,2,0,0,0
19.1,23.7,14.8,4.3,0.0,6.1,24.8,2.8,17.2,89,71,0.445,0.417,0.421,19.4,18.9,16.4,15.48,87,989.8,7,0,0,0,0,0,0
19.2,23.2,16.8,18.9,0.0,14.6,32.0,2.27,17.5,91,76,0.483,0.446,0.421,19.4,19.1,16.4,12.23,97,984.8,7,0,0,0,0,0,0
15.7,17.5,12.9,1.9,0.0,14.4,31.7,1.59,14.0,90,79,0.481,0.47,0.423,16.9,18.0,16.4,9.42,85,986.0,7,0,0,0,0,0,0
16.1,21.4,9.5,1.0,0.0,13.5,23.0,3.81,11.1,75,49,0.466,0.465,0.425,16.7,16.6,16.1,21.5,71,988.9,7,1,0,1,0,0,0
17.5,22.6,14.9,6.1,0.0,25.3,48.6,1.81,15.0,85,78,0.479,0.463,0.426,16.8,16.8,15.9,8.81,86,981.6,7,0,0,1,0,0,0
17.9,22.1,15.1,0.1,0.0,25.5,50.8,3.71,12.2,71,45,0.471,0.469,0.428,17.5,17.2,15.8,17.52,67,981.7,7,1,0,2,0,0,0
16.2,19.6,14.0,0.4,0.0,21.1,43.6,1.93,12.6,80,61,0.458,0.462,0.429,16.3,16.8,15.7,8.38,73,985.0,7,1,0,2,0,0,0
